ErrorMessage,LastUpdated,Rows,Status
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 12:15:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 12:30:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 12:45:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 13:00:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 13:15:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 13:30:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 13:45:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 14:00:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 14:15:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 14:30:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 14:45:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 15:00:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 15:15:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 15:30:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 15:45:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 16:00:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 16:15:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 16:30:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 16:45:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 17:00:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 17:15:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 17:30:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 17:45:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 18:00:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 18:15:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 18:30:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 18:45:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 19:00:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 19:15:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 19:30:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 19:45:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 20:00:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 20:15:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 20:30:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 20:45:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 21:00:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 21:15:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 21:30:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 21:45:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 22:00:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 22:15:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 22:30:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 22:45:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 23:00:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 23:15:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 23:30:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
,03-Feb-2025 11:15:00,"{'EffectiveTime': '03-Feb-2025 23:45:00', 'FieldName': 'CO2_EMISSIONS', 'Region': 'ALL', 'Value': None}",Success
